,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
528,2022-05-10,2023-01-20,6.0,5.710986374070921,-4.816893765484649,-9.65625
529,2022-05-10,2022-12-20,5.0,4.607212490837068,-7.855750183258633,-16.8828125
530,2022-05-10,2022-11-21,4.0,3.7855025392799253,-5.362436518001868,-12.66796875
531,2022-05-10,2022-10-20,3.0,2.7671549212560036,-7.76150262479988,-20.046875
532,2022-05-10,2022-09-20,2.0,1.9107064472999542,-4.46467763500229,-13.234375
533,2022-05-10,2022-08-22,1.0,0.9948826258368316,-0.5117374163168376,-1.78125
534,2022-05-10,2022-07-20,,,,
535,2022-05-10,2022-06-20,,,,
536,2022-05-10,2022-05-20,,,,
594,2022-04-11,2023-01-20,7.0,6.606319182067791,-5.624011684745841,-10.3984375
595,2022-04-11,2022-12-20,6.0,5.482025050419591,-8.632915826340145,-17.03515625
596,2022-04-11,2022-11-21,5.0,4.683048262839062,-6.339034743218761,-13.60546875
597,2022-04-11,2022-10-20,4.0,3.6351844135715803,-9.120389660710494,-21.18359375
598,2022-04-11,2022-09-20,3.0,2.8092517245067805,-6.358275849773983,-16.58984375
599,2022-04-11,2022-08-22,2.0,1.9390866584370818,-3.0456670781459083,-9.08984375
600,2022-04-11,2022-07-20,1.0,0.9161630783982013,-8.383692160179868,-27.35546875
601,2022-04-11,2022-06-20,,,,
602,2022-04-11,2022-05-20,,,,
603,2022-04-11,2022-04-20,,,,
660,2022-03-10,2023-01-20,8.0,7.510797905708932,-6.11502617863835,-10.5
661,2022-03-10,2022-12-20,7.0,6.365773909222949,-9.06037272538644,-16.546875
662,2022-03-10,2022-11-21,6.0,5.589762507199881,-6.837291546668656,-13.47265625
663,2022-03-10,2022-10-20,5.0,4.5120809153863615,-9.75838169227277,-20.67578125
664,2022-03-10,2022-09-20,4.0,3.716975733057405,-7.075606673564872,-16.609375
665,2022-03-10,2022-08-22,3.0,2.892935831208687,-3.5688056263771064,-9.4296875
666,2022-03-10,2022-07-20,2.0,1.8416848557702203,-7.915757211488983,-22.87109375
667,2022-03-10,2022-06-20,1.0,0.8850502126522524,-11.494978734774763,64.0
668,2022-03-10,2022-05-20,,,,
669,2022-03-10,2022-04-20,,,,
670,2022-03-10,2022-03-21,,,,
726,2022-02-10,2023-01-20,9.0,8.392942608831897,-6.745082124090038,-10.82421875
727,2022-02-10,2022-12-20,8.0,7.227700623812709,-9.653742202341142,-16.43359375
728,2022-02-10,2022-11-21,7.0,6.474087530003164,-7.513035285669086,-13.705078125
729,2022-02-10,2022-10-20,6.0,5.3673244761734,-10.544592063776662,-20.58203125
730,2022-02-10,2022-09-20,5.0,4.602285586247693,-7.954288275046136,-17.0234375
731,2022-02-10,2022-08-22,4.0,3.8232318938417063,-4.419202653957344,-10.5078125
732,2022-02-10,2022-07-20,3.0,2.7443530028405414,-8.521566571981953,-22.0546875
733,2022-02-10,2022-06-20,2.0,1.7482461471525346,-12.587692642373272,64.0
734,2022-02-10,2022-05-20,1.0,0.9046009425357252,-9.539905746427479,-30.90234375
735,2022-02-10,2022-04-20,,,,
736,2022-02-10,2022-03-21,,,,
737,2022-02-10,2022-02-21,,,,
792,2022-01-10,2023-01-20,10.0,9.247544649648223,-7.524553503517772,-11.3359375
793,2022-01-10,2022-12-20,9.0,8.062715929935157,-10.414267445164919,-16.59375
794,2022-01-10,2022-11-21,8.0,7.33080181571745,-8.364977303531873,-14.197265625
795,2022-01-10,2022-10-20,7.0,6.195865292499931,-11.48763867857241,-20.7734375
796,2022-01-10,2022-09-20,6.0,5.459953953594632,-9.000767440089463,-17.6796875
797,2022-01-10,2022-08-22,5.0,4.724481893841706,-5.510362123165873,-11.88671875
798,2022-01-10,2022-07-20,4.0,3.618837696718092,-9.529057582047695,-22.234375
799,2022-01-10,2022-06-20,3.0,2.5844910451117182,-13.850298496276059,64.0
800,2022-01-10,2022-05-20,2.0,1.780958085392868,-10.952095730356604,-30.9375
801,2022-01-10,2022-04-20,1.0,0.9261326530612245,-7.38673469387755,-24.4296875
802,2022-01-10,2022-03-21,,,,
803,2022-01-10,2022-02-21,,,,
804,2022-01-10,2022-01-20,,,,
858,2021-12-10,2023-01-20,11.0,10.08594923598519,-8.309552400134637,-11.796875
859,2021-12-10,2022-12-20,10.0,8.881905013132176,-11.18094986867824,-16.75
860,2021-12-10,2022-11-21,9.0,8.171278613124993,-9.208015409722295,-14.6171875
861,2021-12-10,2022-10-20,8.0,7.0087025982849696,-12.39121752143788,-20.88671875
862,2021-12-10,2022-09-20,7.0,6.301366749722459,-9.980475003964871,-18.12890625
863,2021-12-10,2022-08-22,6.0,5.608650310657588,-6.522494822373541,-12.8828125
864,2021-12-10,2022-07-20,5.0,4.476748095958519,-10.465038080829618,-22.2421875
865,2021-12-10,2022-06-20,4.0,3.4048864154295315,-14.877839614261712,64.0
866,2021-12-10,2022-05-20,3.0,2.6407054446886113,-11.976485177046287,-30.1640625
867,2021-12-10,2022-04-20,2.0,1.8347121167157425,-8.264394164212874,-23.875
